sync_index,object_id,keypoint_id,x_coord,y_coord,z_coord,frame_time
1055,0,6,-0.222556,-0.053049,1.450883,33.901585
1055,0,7,-0.188557,-0.055957,1.451311,33.901585
1055,0,8,-0.154618,-0.056439,1.452448,33.901585
1055,0,9,-0.121022,-0.058630,1.455753,33.901585
1055,0,10,-0.087011,-0.060295,1.456132,33.901585
1055,0,11,-0.053085,-0.062840,1.458604,33.901585
1055,0,12,-0.221169,-0.019504,1.447021,33.901585
1055,0,13,-0.187070,-0.021434,1.448928,33.901585
1055,0,14,-0.152853,-0.023398,1.450444,33.901585
1055,0,15,-0.119134,-0.024928,1.453590,33.901585
1055,0,16,-0.084990,-0.026804,1.453952,33.901585
1055,0,18,-0.219857,0.013644,1.445489,33.901585
1055,0,19,-0.185163,0.012378,1.445703,33.901585
1055,0,22,-0.084303,0.006589,1.449670,33.901585
1060,0,0,-0.221125,-0.087936,1.468824,34.062256
1060,0,3,-0.118434,-0.092437,1.473431,34.062256
1060,0,6,-0.218401,-0.053793,1.466176,34.062256
1060,0,9,-0.116759,-0.058446,1.469871,34.062256
1060,0,10,-0.082415,-0.059491,1.471532,34.062256
1060,0,11,-0.048384,-0.062053,1.472809,34.062256
1060,0,12,-0.217768,-0.019746,1.463758,34.062256
1060,0,13,-0.183294,-0.021536,1.464835,34.062256
1060,0,14,-0.149040,-0.023365,1.465984,34.062256
1060,0,15,-0.115141,-0.024512,1.467427,34.062256
1060,0,16,-0.081006,-0.026038,1.468968,34.062256
1060,0,17,-0.047084,-0.027339,1.471605,34.062256
1060,0,18,-0.216295,0.013180,1.461000,34.062256
1060,0,19,-0.181816,0.012122,1.461866,34.062256
1065,0,0,-0.217873,-0.089581,1.476198,34.222927
1065,0,5,-0.047157,-0.095790,1.482476,34.222927
1065,0,6,-0.215816,-0.056179,1.473491,34.222927
1065,0,11,-0.045483,-0.061873,1.480094,34.222927
1065,0,12,-0.214693,-0.022011,1.471782,34.222927
1065,0,15,-0.112592,-0.025668,1.475818,34.222927
1065,0,16,-0.078336,-0.026457,1.477022,34.222927
1065,0,17,-0.044270,-0.027625,1.478365,34.222927
1065,0,21,-0.111002,0.008271,1.472794,34.222927
1065,0,22,-0.077366,0.006967,1.476179,34.222927
1065,0,23,-0.042928,0.005561,1.475007,34.222927
1070,0,0,-0.214089,-0.090531,1.478210,34.383598
1070,0,1,-0.180171,-0.092333,1.477983,34.383598
1070,0,6,-0.211835,-0.056572,1.475757,34.383598
1070,0,7,-0.177789,-0.058526,1.476861,34.383598
1070,0,10,-0.076103,-0.061175,1.480462,34.383598
1070,0,11,-0.041874,-0.062960,1.481151,34.383598
1070,0,12,-0.211470,-0.022487,1.474150,34.383598
1070,0,13,-0.177341,-0.024252,1.474798,34.383598
1070,0,16,-0.074709,-0.027484,1.478486,34.383598
1070,0,17,-0.040972,-0.028217,1.479817,34.383598
1070,0,18,-0.210325,0.010680,1.473363,34.383598
1070,0,19,-0.175824,0.010144,1.474662,34.383598
1070,0,20,-0.142209,0.008284,1.474363,34.383598
1070,0,21,-0.108091,0.007767,1.475080,34.383598
1070,0,22,-0.074705,0.006029,1.476125,34.383598
1070,0,23,-0.039783,0.004851,1.476431,34.383598
1110,0,0,-0.208014,-0.090664,1.489747,35.668966
1110,0,1,-0.173508,-0.092008,1.488353,35.668966
1110,0,2,-0.139275,-0.093019,1.488055,35.668966
1110,0,18,-0.205365,0.010530,1.485377,35.668966
1110,0,21,-0.103051,0.008544,1.482914,35.668966
1110,0,22,-0.069923,0.006427,1.484812,35.668966
1110,0,23,-0.035089,0.006212,1.481173,35.668966
1115,0,0,-0.207941,-0.092076,1.492585,35.829637
1115,0,3,-0.105638,-0.095136,1.493110,35.829637
1115,0,6,-0.206679,-0.058322,1.489993,35.829637
1115,0,9,-0.104566,-0.060840,1.491987,35.829637
1115,0,10,-0.070964,-0.061977,1.488213,35.829637
1115,0,11,-0.036349,-0.063236,1.489973,35.829637
1115,0,13,-0.171850,-0.025389,1.489211,35.829637
1115,0,14,-0.137334,-0.026208,1.490082,35.829637
1115,0,15,-0.103613,-0.027082,1.490046,35.829637
1115,0,16,-0.069420,-0.027969,1.489494,35.829637
1115,0,19,-0.170405,0.008953,1.489397,35.829637
1115,0,20,-0.136842,0.007576,1.489465,35.829637
1115,0,21,-0.102776,0.007306,1.488071,35.829637
1115,0,22,-0.069165,0.005675,1.487773,35.829637
1120,0,6,-0.206454,-0.060203,1.495438,35.990308
1120,0,7,-0.172515,-0.061361,1.496757,35.990308
1120,0,10,-0.069960,-0.063551,1.498152,35.990308
1120,0,11,-0.035735,-0.065246,1.498039,35.990308
1120,0,12,-0.206244,-0.025923,1.494346,35.990308
1120,0,13,-0.171820,-0.027268,1.495856,35.990308
1120,0,16,-0.069078,-0.029760,1.496900,35.990308
1120,0,17,-0.035342,-0.030660,1.496706,35.990308
1120,0,18,-0.205224,0.007351,1.493176,35.990308
1120,0,19,-0.170643,0.006762,1.494005,35.990308
1120,0,20,-0.136523,0.005786,1.496224,35.990308
1120,0,21,-0.101977,0.004646,1.495813,35.990308
1120,0,22,-0.069224,0.003714,1.495147,35.990308
1120,0,23,-0.034424,0.002877,1.493963,35.990308
1125,0,6,-0.205933,-0.059841,1.497706,36.150979
1125,0,7,-0.171309,-0.061661,1.499097,36.150979
1125,0,8,-0.136988,-0.061396,1.500763,36.150979
1125,0,11,-0.034699,-0.065452,1.501258,36.150979
1125,0,12,-0.205683,-0.025493,1.497573,36.150979
1125,0,13,-0.171110,-0.027361,1.498468,36.150979
1125,0,14,-0.136716,-0.028114,1.499042,36.150979
1125,0,15,-0.102477,-0.028560,1.499167,36.150979
1125,0,16,-0.068229,-0.029747,1.500409,36.150979
1125,0,17,-0.034431,-0.030633,1.500107,36.150979
1125,0,18,-0.204291,0.007499,1.498809,36.150979
1125,0,19,-0.170172,0.006966,1.496619,36.150979
1125,0,20,-0.136201,0.005608,1.497839,36.150979
1125,0,21,-0.101480,0.005015,1.497901,36.150979
1125,0,22,-0.067780,0.003895,1.501015,36.150979
1125,0,23,-0.033327,0.002890,1.497583,36.150979
1130,0,6,-0.204260,-0.059042,1.494737,36.311650
1130,0,12,-0.204156,-0.025005,1.493168,36.311650
1130,0,13,-0.169922,-0.026528,1.493239,36.311650
1130,0,14,-0.135346,-0.027397,1.493061,36.311650
1130,0,15,-0.101638,-0.028129,1.493897,36.311650
1130,0,18,-0.203048,0.008339,1.492305,36.311650
1130,0,19,-0.168437,0.007326,1.492515,36.311650
1130,0,22,-0.067374,0.004394,1.492343,36.311650
1135,0,0,-0.205607,-0.092957,1.495555,36.472321
1135,0,1,-0.171188,-0.094575,1.496035,36.472321
1135,0,2,-0.136318,-0.095338,1.498400,36.472321
1135,0,5,-0.034469,-0.097582,1.498868,36.472321
1135,0,6,-0.203752,-0.059060,1.494353,36.472321
1135,0,7,-0.169498,-0.060918,1.494118,36.472321
1135,0,8,-0.135343,-0.060759,1.496056,36.472321
1135,0,11,-0.033512,-0.064102,1.496565,36.472321
1135,0,12,-0.203671,-0.025057,1.493058,36.472321
1135,0,15,-0.100813,-0.027891,1.495101,36.472321
1135,0,16,-0.066706,-0.028629,1.495057,36.472321
1135,0,17,-0.032829,-0.029575,1.495925,36.472321
1135,0,18,-0.202702,0.008364,1.492978,36.472321
1135,0,21,-0.100003,0.006263,1.493929,36.472321
1135,0,22,-0.066347,0.004676,1.494918,36.472321
1135,0,23,-0.031975,0.003960,1.492705,36.472321
1140,0,3,-0.102524,-0.095908,1.497491,36.632992
1140,0,9,-0.101082,-0.062282,1.496640,36.632992
1140,0,10,-0.067442,-0.062704,1.496212,36.632992
1140,0,11,-0.033247,-0.063987,1.497173,36.632992
1140,0,12,-0.203884,-0.024666,1.492721,36.632992
1140,0,13,-0.169264,-0.026366,1.493987,36.632992
1140,0,14,-0.134434,-0.027500,1.494439,36.632992
1140,0,15,-0.100814,-0.027926,1.495363,36.632992
1140,0,16,-0.066654,-0.028498,1.495450,36.632992
1140,0,17,-0.032946,-0.029380,1.494755,36.632992
1140,0,18,-0.202334,0.008509,1.493814,36.632992
1140,0,19,-0.167754,0.007543,1.493687,36.632992
1140,0,20,-0.134221,0.006474,1.494088,36.632992
1140,0,21,-0.100054,0.006222,1.493696,36.632992
1145,0,0,-0.205226,-0.092819,1.496145,36.793663
1145,0,6,-0.203310,-0.058842,1.494766,36.793663
1145,0,12,-0.203261,-0.024572,1.493545,36.793663
1145,0,13,-0.168609,-0.026041,1.494320,36.793663
1145,0,14,-0.134497,-0.026567,1.495128,36.793663
1145,0,15,-0.100367,-0.027769,1.494969,36.793663
1145,0,16,-0.066303,-0.028548,1.494900,36.793663
1145,0,17,-0.032433,-0.029295,1.496415,36.793663
1145,0,18,-0.202121,0.008474,1.493034,36.793663
1145,0,19,-0.167851,0.008052,1.493199,36.793663
1145,0,22,-0.066165,0.004848,1.494084,36.793663
1145,0,23,-0.031619,0.004545,1.493730,36.793663
1150,0,0,-0.204341,-0.092616,1.495601,36.954334
1150,0,5,-0.033340,-0.096836,1.497540,36.954334
1150,0,6,-0.203478,-0.058742,1.494083,36.954334
1150,0,11,-0.032566,-0.063622,1.495576,36.954334
1150,0,15,-0.099949,-0.027059,1.494603,36.954334
1150,0,16,-0.065932,-0.028220,1.494855,36.954334
1150,0,17,-0.032703,-0.029228,1.494387,36.954334
1150,0,21,-0.099453,0.006954,1.493262,36.954334
1150,0,22,-0.065545,0.005402,1.495499,36.954334
1150,0,23,-0.030996,0.004412,1.498279,36.954334
1155,0,0,-0.204691,-0.091836,1.494891,37.115005
1155,0,1,-0.170246,-0.093255,1.495317,37.115005
1155,0,2,-0.135683,-0.093730,1.498107,37.115005
1155,0,3,-0.101689,-0.094528,1.497104,37.115005
1155,0,6,-0.203030,-0.057835,1.492931,37.115005
1155,0,7,-0.168953,-0.059439,1.496411,37.115005
1155,0,10,-0.066748,-0.061435,1.497201,37.115005
1155,0,11,-0.032478,-0.062615,1.495551,37.115005
1155,0,12,-0.203029,-0.023371,1.493731,37.115005
1155,0,13,-0.168708,-0.025176,1.494265,37.115005
1155,0,17,-0.032414,-0.028143,1.494177,37.115005
1155,0,18,-0.202109,0.009561,1.492599,37.115005
1155,0,19,-0.167522,0.009062,1.492296,37.115005
1160,0,0,-0.204243,-0.091637,1.494593,37.275676
1160,0,1,-0.169622,-0.093191,1.494234,37.275676
1160,0,2,-0.134976,-0.093793,1.495817,37.275676
1160,0,3,-0.101089,-0.094686,1.496094,37.275676
1160,0,4,-0.067115,-0.095243,1.496017,37.275676
1160,0,5,-0.033426,-0.096228,1.497238,37.275676
1160,0,6,-0.202524,-0.057882,1.492199,37.275676
1160,0,7,-0.168069,-0.059809,1.492754,37.275676
1160,0,8,-0.133707,-0.059211,1.494074,37.275676
1160,0,9,-0.099962,-0.060526,1.495480,37.275676
1160,0,10,-0.066002,-0.060999,1.495249,37.275676
1160,0,11,-0.031858,-0.062497,1.495278,37.275676
1160,0,12,-0.202730,-0.023383,1.492145,37.275676
1160,0,15,-0.099621,-0.026476,1.493511,37.275676
1160,0,16,-0.065377,-0.027214,1.493340,37.275676
1160,0,17,-0.031333,-0.027839,1.494758,37.275676
1160,0,18,-0.201762,0.009581,1.490899,37.275676
1160,0,21,-0.098839,0.007866,1.492806,37.275676
1165,0,2,-0.135161,-0.093656,1.494344,37.436347
1165,0,3,-0.100610,-0.094402,1.495095,37.436347
1165,0,6,-0.201778,-0.057712,1.492154,37.436347
1165,0,7,-0.167775,-0.059730,1.492832,37.436347
1165,0,8,-0.133669,-0.059501,1.493968,37.436347
1165,0,9,-0.099633,-0.060628,1.493701,37.436347
1165,0,10,-0.065717,-0.060971,1.494803,37.436347
1165,0,11,-0.031532,-0.062792,1.492735,37.436347
1165,0,12,-0.201977,-0.023877,1.492056,37.436347
1165,0,15,-0.098822,-0.026121,1.492948,37.436347
1165,0,16,-0.065121,-0.027196,1.493004,37.436347
1165,0,17,-0.031281,-0.027977,1.493253,37.436347
1165,0,18,-0.201684,0.009155,1.488798,37.436347
1165,0,21,-0.098606,0.007700,1.492378,37.436347
1165,0,22,-0.064937,0.006349,1.492219,37.436347
1165,0,23,-0.030287,0.005441,1.491498,37.436347
1170,0,9,-0.098848,-0.060270,1.492130,37.597018
1170,0,10,-0.065397,-0.060985,1.491776,37.597018
1170,0,11,-0.030901,-0.061919,1.492342,37.597018
1170,0,12,-0.201883,-0.023034,1.488521,37.597018
1170,0,15,-0.098591,-0.025859,1.492068,37.597018
1170,0,16,-0.064624,-0.026377,1.490916,37.597018
1170,0,17,-0.030854,-0.027545,1.491534,37.597018
1170,0,18,-0.200829,0.009825,1.488408,37.597018
1170,0,21,-0.097984,0.008163,1.488606,37.597018
1175,0,0,-0.201622,-0.090974,1.490243,37.757689
1175,0,1,-0.167451,-0.092703,1.490358,37.757689
1175,0,2,-0.132302,-0.093504,1.490955,37.757689
1175,0,3,-0.099128,-0.093937,1.490923,37.757689
1175,0,4,-0.064994,-0.093960,1.492052,37.757689
1175,0,6,-0.200241,-0.057143,1.488884,37.757689
1175,0,7,-0.165622,-0.058896,1.488469,37.757689
1175,0,8,-0.131835,-0.058587,1.489909,37.757689
1175,0,9,-0.098241,-0.059641,1.488594,37.757689
1175,0,10,-0.064265,-0.060231,1.489365,37.757689
1175,0,12,-0.199876,-0.023079,1.487411,37.757689
1175,0,13,-0.165980,-0.024433,1.487696,37.757689
1175,0,14,-0.131294,-0.024962,1.488051,37.757689
1175,0,15,-0.097164,-0.025305,1.489866,37.757689
1175,0,16,-0.063434,-0.026104,1.488863,37.757689
1175,0,17,-0.029432,-0.027070,1.489924,37.757689
1175,0,18,-0.199093,0.010505,1.486964,37.757689
1175,0,19,-0.164650,0.009782,1.488206,37.757689
1175,0,20,-0.130854,0.009050,1.489426,37.757689
1175,0,21,-0.097062,0.008723,1.486680,37.757689
1175,0,22,-0.063056,0.007476,1.488822,37.757689
1175,0,23,-0.028361,0.006258,1.487622,37.757689
1180,0,0,-0.199539,-0.092282,1.486894,37.918360
1180,0,3,-0.096792,-0.094661,1.490157,37.918360
1180,0,4,-0.062725,-0.095022,1.488918,37.918360
1180,0,5,-0.028801,-0.095730,1.489260,37.918360
1180,0,6,-0.198066,-0.058409,1.486302,37.918360
1180,0,9,-0.095872,-0.060437,1.488849,37.918360
1180,0,10,-0.061515,-0.060892,1.489631,37.918360
1180,0,11,-0.027414,-0.062246,1.489496,37.918360
1180,0,12,-0.198081,-0.024148,1.486550,37.918360
1180,0,13,-0.163893,-0.025559,1.486250,37.918360
1180,0,14,-0.129230,-0.026089,1.486897,37.918360
1180,0,15,-0.095547,-0.026559,1.487112,37.918360
1180,0,16,-0.061143,-0.027158,1.488191,37.918360
1180,0,17,-0.027434,-0.027693,1.487716,37.918360
1180,0,18,-0.197071,0.009174,1.486122,37.918360
1180,0,19,-0.162761,0.008508,1.486045,37.918360
1180,0,20,-0.129391,0.007415,1.486486,37.918360
1180,0,21,-0.094884,0.007571,1.485800,37.918360
1180,0,22,-0.061172,0.006340,1.488049,37.918360
1180,0,23,-0.026298,0.005779,1.487013,37.918360
1185,0,2,-0.118468,-0.097298,1.488741,38.079031
1185,0,5,-0.016831,-0.097918,1.490366,38.079031
1185,0,11,-0.016150,-0.064663,1.487175,38.079031
1185,0,16,-0.049886,-0.029530,1.486698,38.079031
1185,0,18,-0.186241,0.005247,1.484326,38.079031
1185,0,21,-0.084046,0.005039,1.484882,38.079031
1185,0,22,-0.050758,0.003890,1.485545,38.079031
1255,0,5,0.204140,-0.306227,1.460767,40.328426
1255,0,6,0.032236,-0.279899,1.455635,40.328426
1255,0,12,0.029696,-0.246209,1.450487,40.328426
1255,0,18,0.028073,-0.214108,1.441933,40.328426
1260,0,3,0.134199,-0.314787,1.470065,40.489097
1260,0,4,0.168316,-0.312452,1.469291,40.489097
1260,0,5,0.202122,-0.310198,1.467583,40.489097
1260,0,12,0.026859,-0.252450,1.455810,40.489097
1260,0,18,0.025203,-0.219769,1.449002,40.489097
1260,0,21,0.128502,-0.213848,1.448158,40.489097
1265,0,2,0.110288,-0.309552,1.471647,40.649768
1265,0,8,0.108040,-0.275302,1.465140,40.649768
1265,0,14,0.105075,-0.242650,1.459519,40.649768
1265,0,15,0.138624,-0.239955,1.458965,40.649768
1265,0,16,0.172693,-0.237130,1.457273,40.649768
1265,0,17,0.206254,-0.234525,1.458100,40.649768
1265,0,20,0.101727,-0.209737,1.454205,40.649768
1265,0,21,0.136156,-0.206425,1.451990,40.649768
1310,0,21,-0.413794,-0.256524,1.798252,42.095807
1330,0,16,-0.317269,-0.318796,1.806355,42.738491
1330,0,17,-0.285201,-0.316739,1.796337,42.738491
1340,0,6,-0.446432,-0.351027,1.814022,43.059833
1340,0,12,-0.449722,-0.317226,1.812383,43.059833
1360,0,5,-0.347636,-0.391092,1.766096,43.702517
1895,0,9,0.090921,-0.127367,1.212879,60.894316
1895,0,12,-0.006843,-0.099124,1.182788,60.894316
1895,0,15,0.090124,-0.094290,1.206929,60.894316
1895,0,21,0.089737,-0.060697,1.203207,60.894316
1895,0,22,0.121923,-0.059202,1.212141,60.894316
1900,0,12,-0.003075,-0.099468,1.174348,61.054987
1905,0,15,0.098418,-0.095432,1.179577,61.215658
1905,0,16,0.131001,-0.093827,1.186224,61.215658
1910,0,12,0.003025,-0.099246,1.147976,61.376329
1910,0,13,0.036045,-0.098047,1.153999,61.376329
1910,0,18,0.002305,-0.065927,1.143457,61.376329
1910,0,19,0.035570,-0.064612,1.150122,61.376329
2210,0,6,-0.196231,-0.260899,1.952748,71.016590
2210,0,12,-0.190546,-0.226438,1.953301,71.016590
2210,0,13,-0.157069,-0.235061,1.955641,71.016590
2210,0,20,-0.116650,-0.207338,1.955448,71.016590
2210,0,21,-0.081772,-0.213286,1.955100,71.016590
2220,0,6,-0.179781,-0.279603,1.943327,71.337932
2220,0,12,-0.178444,-0.244286,1.942449,71.337932
3120,0,17,-0.485670,-0.332203,1.517284,100.258716
3190,0,11,-0.456085,-0.334412,1.480198,102.508110
3190,0,16,-0.488486,-0.297669,1.482780,102.508110
3190,0,22,-0.487752,-0.264799,1.484888,102.508110
3215,0,23,-0.438717,-0.244962,1.479091,103.311465
3235,0,21,-0.493149,-0.234122,1.465001,103.954149
3235,0,22,-0.459748,-0.233155,1.462822,103.954149
3250,0,23,-0.364774,-0.209353,1.438801,104.436162
3265,0,5,-0.274913,-0.277365,1.409399,104.918175
3275,0,9,-0.292037,-0.233990,1.395077,105.239517
3275,0,10,-0.258288,-0.231911,1.396551,105.239517
3275,0,11,-0.223712,-0.229279,1.396578,105.239517
3275,0,15,-0.294630,-0.200058,1.396389,105.239517
3275,0,16,-0.260606,-0.197513,1.397670,105.239517
3275,0,17,-0.226920,-0.195230,1.397790,105.239517
3275,0,21,-0.297187,-0.166003,1.397592,105.239517
3275,0,22,-0.263199,-0.163744,1.397365,105.239517
3275,0,23,-0.228477,-0.161476,1.397491,105.239517
3280,0,0,-0.375179,-0.272587,1.385159,105.400188
3280,0,5,-0.205312,-0.261115,1.386622,105.400188
3280,0,6,-0.377749,-0.238755,1.384242,105.400188
3280,0,11,-0.206299,-0.227150,1.388674,105.400188
3280,0,12,-0.379755,-0.204821,1.386258,105.400188
3280,0,13,-0.345694,-0.203045,1.388072,105.400188
3280,0,15,-0.277447,-0.197818,1.387543,105.400188
3280,0,16,-0.243183,-0.195318,1.388872,105.400188
3280,0,17,-0.209569,-0.193035,1.389137,105.400188
3280,0,18,-0.381945,-0.171378,1.387363,105.400188
3280,0,19,-0.347737,-0.168891,1.388376,105.400188
3280,0,20,-0.314358,-0.166977,1.388712,105.400188
3280,0,21,-0.279730,-0.163691,1.388607,105.400188
3280,0,22,-0.246173,-0.161988,1.390405,105.400188
3280,0,23,-0.211413,-0.159137,1.389635,105.400188
3285,0,3,-0.260603,-0.264233,1.369538,105.560859
3285,0,4,-0.226326,-0.261494,1.371605,105.560859
3285,0,5,-0.192374,-0.259374,1.372245,105.560859
3285,0,9,-0.263240,-0.229862,1.371273,105.560859
3285,0,10,-0.229339,-0.228368,1.372102,105.560859
3285,0,11,-0.194394,-0.225390,1.373000,105.560859
3285,0,12,-0.367851,-0.203211,1.369301,105.560859
3285,0,13,-0.333030,-0.201039,1.369650,105.560859
3285,0,14,-0.298783,-0.198878,1.370887,105.560859
3285,0,15,-0.265037,-0.196218,1.372464,105.560859
3285,0,16,-0.230851,-0.193877,1.372945,105.560859
3285,0,17,-0.197365,-0.191248,1.373934,105.560859
3285,0,18,-0.369408,-0.169836,1.370909,105.560859
3285,0,19,-0.335389,-0.167486,1.371386,105.560859
3285,0,20,-0.301670,-0.165195,1.373314,105.560859
3285,0,21,-0.267316,-0.162427,1.374171,105.560859
3285,0,22,-0.233693,-0.160306,1.376364,105.560859
3285,0,23,-0.199245,-0.157483,1.375668,105.560859
3290,0,6,-0.347914,-0.235015,1.347529,105.721530
3290,0,12,-0.350863,-0.200472,1.347833,105.721530
3295,0,0,-0.328635,-0.264195,1.330637,105.882201
3295,0,3,-0.226517,-0.255509,1.336208,105.882201
3295,0,4,-0.192415,-0.252477,1.337459,105.882201
3295,0,5,-0.158650,-0.249530,1.339731,105.882201
3295,0,6,-0.331464,-0.230406,1.328874,105.882201
3295,0,9,-0.229340,-0.221501,1.335368,105.882201
3295,0,10,-0.195665,-0.218771,1.336824,105.882201
3295,0,11,-0.161177,-0.215763,1.337418,105.882201
3295,0,12,-0.334895,-0.196050,1.329829,105.882201
3295,0,15,-0.232405,-0.187939,1.336409,105.882201
3295,0,16,-0.198283,-0.184593,1.337000,105.882201
3295,0,17,-0.164529,-0.181667,1.339217,105.882201
3295,0,18,-0.337209,-0.163123,1.330956,105.882201
3295,0,21,-0.235098,-0.153667,1.335387,105.882201
3295,0,22,-0.201622,-0.151053,1.336831,105.882201
3295,0,23,-0.167345,-0.147941,1.338408,105.882201
3300,0,0,-0.321825,-0.262690,1.314364,106.042872
3300,0,1,-0.287511,-0.260568,1.317552,106.042872
3300,0,2,-0.253450,-0.257852,1.320490,106.042872
3300,0,3,-0.219525,-0.255054,1.323200,106.042872
3300,0,4,-0.185488,-0.252179,1.325010,106.042872
3300,0,5,-0.152317,-0.249982,1.327003,106.042872
3300,0,8,-0.256172,-0.223722,1.319716,106.042872
3300,0,9,-0.222180,-0.221119,1.322740,106.042872
3300,0,10,-0.188428,-0.218524,1.325503,106.042872
3300,0,11,-0.154029,-0.215771,1.327574,106.042872
3300,0,15,-0.224640,-0.187168,1.323587,106.042872
3300,0,16,-0.191047,-0.184370,1.325685,106.042872
3300,0,17,-0.157226,-0.181671,1.327767,106.042872
3300,0,21,-0.227812,-0.153066,1.323032,106.042872
3300,0,22,-0.194106,-0.150861,1.325108,106.042872
3300,0,23,-0.159935,-0.147868,1.326920,106.042872
3305,0,0,-0.317422,-0.266460,1.297389,106.203543
3305,0,3,-0.216575,-0.259545,1.309474,106.203543
3305,0,4,-0.183041,-0.256579,1.312585,106.203543
3305,0,5,-0.148503,-0.254478,1.314435,106.203543
3305,0,6,-0.320918,-0.233275,1.302413,106.203543
3305,0,9,-0.219330,-0.225377,1.309422,106.203543
3305,0,10,-0.185241,-0.223322,1.312468,106.203543
3305,0,11,-0.150532,-0.221094,1.314644,106.203543
3305,0,12,-0.323495,-0.199286,1.304414,106.203543
3305,0,13,-0.289661,-0.196906,1.305770,106.203543
3305,0,15,-0.221313,-0.191708,1.310754,106.203543
3305,0,16,-0.187474,-0.189136,1.313631,106.203543
3305,0,17,-0.153674,-0.186751,1.315427,106.203543
3305,0,18,-0.325729,-0.165650,1.304216,106.203543
3305,0,19,-0.291834,-0.162927,1.306226,106.203543
3305,0,20,-0.257984,-0.160620,1.309468,106.203543
3305,0,21,-0.223879,-0.157812,1.311237,106.203543
3305,0,22,-0.190041,-0.155479,1.314298,106.203543
3305,0,23,-0.155613,-0.153073,1.315742,106.203543
3320,0,4,-0.106845,-0.264874,1.294585,106.685556
3320,0,5,-0.072736,-0.265028,1.296733,106.685556
3320,0,9,-0.141138,-0.231971,1.294825,106.685556
3320,0,14,-0.175649,-0.198631,1.293527,106.685556
3320,0,18,-0.244009,-0.166017,1.292137,106.685556
3320,0,19,-0.210110,-0.165179,1.294006,106.685556
3320,0,20,-0.176087,-0.165071,1.295244,106.685556
3320,0,23,-0.073730,-0.162651,1.297498,106.685556
3325,0,2,-0.153161,-0.269814,1.297780,106.846227
3325,0,3,-0.119234,-0.268470,1.298630,106.846227
3325,0,6,-0.222641,-0.238359,1.298129,106.846227
3325,0,7,-0.188148,-0.237650,1.298632,106.846227
3325,0,8,-0.154393,-0.235654,1.298778,106.846227
3325,0,9,-0.119933,-0.235050,1.299340,106.846227
3325,0,10,-0.086638,-0.233380,1.298953,106.846227
3325,0,11,-0.052035,-0.232277,1.299573,106.846227
3325,0,12,-0.223985,-0.204311,1.298911,106.846227
3325,0,17,-0.053935,-0.198201,1.300631,106.846227
3325,0,18,-0.225038,-0.170641,1.299515,106.846227
3330,0,0,-0.216790,-0.279043,1.304017,107.006898
3330,0,1,-0.182345,-0.278506,1.304200,107.006898
3330,0,2,-0.148764,-0.277131,1.303948,107.006898
3330,0,3,-0.114349,-0.276543,1.304491,107.006898
3330,0,4,-0.080249,-0.275333,1.305455,107.006898
3330,0,5,-0.046503,-0.274923,1.304550,107.006898
3330,0,6,-0.217313,-0.245324,1.303944,107.006898
3330,0,7,-0.183550,-0.244392,1.302306,107.006898
3330,0,8,-0.149418,-0.243509,1.303937,107.006898
3330,0,9,-0.115043,-0.242677,1.304765,107.006898
3330,0,10,-0.081422,-0.241825,1.304572,107.006898
3330,0,11,-0.046903,-0.240771,1.304058,107.006898
3330,0,12,-0.218691,-0.211189,1.304428,107.006898
3330,0,13,-0.184379,-0.210576,1.304788,107.006898
3330,0,14,-0.150201,-0.209670,1.304254,107.006898
3330,0,15,-0.115981,-0.208773,1.305936,107.006898
3330,0,16,-0.081759,-0.207849,1.305571,107.006898
3330,0,17,-0.047897,-0.206641,1.305457,107.006898
3330,0,18,-0.219309,-0.177662,1.305248,107.006898
3330,0,19,-0.185076,-0.176648,1.306289,107.006898
3330,0,20,-0.151533,-0.176350,1.305286,107.006898
3330,0,21,-0.117019,-0.174698,1.305621,107.006898
3330,0,22,-0.083417,-0.174158,1.305578,107.006898
3330,0,23,-0.048860,-0.172897,1.305016,107.006898
3335,0,1,-0.186169,-0.283262,1.300263,107.167569
3335,0,2,-0.151642,-0.283277,1.300975,107.167569
3335,0,3,-0.118111,-0.282682,1.302948,107.167569
3335,0,4,-0.083965,-0.282352,1.301544,107.167569
3335,0,7,-0.185893,-0.249401,1.300782,107.167569
3335,0,8,-0.152139,-0.249168,1.300865,107.167569
3335,0,9,-0.118009,-0.248775,1.301149,107.167569
3335,0,10,-0.084225,-0.248633,1.300879,107.167569
3335,0,11,-0.049551,-0.248483,1.301704,107.167569
3335,0,12,-0.220270,-0.215513,1.300421,107.167569
3335,0,13,-0.186495,-0.215388,1.299841,107.167569
3335,0,14,-0.151933,-0.215339,1.300326,107.167569
3335,0,15,-0.118433,-0.214925,1.299916,107.167569
3335,0,16,-0.084108,-0.214794,1.300346,107.167569
3335,0,17,-0.050462,-0.214374,1.300827,107.167569
3335,0,18,-0.220883,-0.181813,1.299320,107.167569
3335,0,19,-0.186496,-0.181365,1.299657,107.167569
3335,0,20,-0.152848,-0.181688,1.300225,107.167569
3335,0,21,-0.118485,-0.180681,1.299291,107.167569
3335,0,22,-0.084991,-0.180972,1.300177,107.167569
3335,0,23,-0.050782,-0.180308,1.303128,107.167569
3400,0,0,-0.291269,-0.290068,1.294854,109.256293
3400,0,1,-0.256832,-0.289285,1.293339,109.256293
3400,0,3,-0.188750,-0.286816,1.292431,109.256293
